mn_id,instance,mn_type,class,status,predicted_nt,exit_nerve,hemilineage,target,subsystem,thorax,side,joint,dof,actuator_name,sign,action,gain,bias,weight,confidence,mapping_basis,notes,target_body,target_joint
27028,MNfl09_ProLN_R,Tr extensor MN,motor neuron,Traced,glutamate,ProLN_R,19A,Tr extensor,leg,T1,right,femur,extend,femur_T1_right,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter extensor rule.,front_leg,femur
158694,MNfl11_ProAN_L,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_L,20B.21B.22B,Tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
159822,MNfl11_ProAN_R,Tr flexor MN,motor neuron,Traced,unknown,ProAN_R,20B.21B.22B,Tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
16963,MNfl12_ProAN_L,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_L,24B.25B,Tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
17226,MNfl12_ProAN_L,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_L,24B.25B,Tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
19771,MNfl12_ProAN_L,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_L,24B.25B,Tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
19886,MNfl12_ProAN_R,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_R,24B.25B,Tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
20673,MNfl12_ProAN_R,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_R,24B.25B,Tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
41933,MNfl12_ProAN_R,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_R,24B.25B,Tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
14949,MNfl13_ProLN_L,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_L,24B.25B,Fe reductor,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
24050,MNfl13_ProLN_R,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_R,24B.25B,Fe reductor,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
23048,MNfl14_ProLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Acc. tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
25475,MNfl14_ProLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Acc. tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
26588,MNfl14_ProLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Acc. tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
14783,MNfl14_ProLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,ProLN_R,TBD,Acc. tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
16400,MNfl14_ProLN_R,Acc. tr flexor MN,motor neuron,Traced,unknown,ProLN_R,TBD,Acc. tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
22729,MNfl14_ProLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,ProLN_R,TBD,Acc. tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
15818,MNfl15_ProLN_L,ltm2-femur MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm2-femur,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,front_leg,femur_twist
16711,MNfl15_ProLN_L,ltm2-femur MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm2-femur,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,front_leg,femur_twist
15317,MNfl15_ProLN_R,ltm2-femur MN,motor neuron,Traced,glutamate,ProLN_R,15B,ltm2-femur,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,front_leg,femur_twist
17050,MNfl15_ProLN_R,ltm2-femur MN,motor neuron,Traced,glutamate,ProLN_R,15B,ltm2-femur,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,front_leg,femur_twist
155853,MNfl16_ProAN_L,Sternal adductor MN,motor neuron,Traced,glutamate,ProAN_L,TBD,Sternal adductor,leg,T1,left,coxa,abduct,coxa_abduct_T1_left,-1.0,adductor,1.0,0.0,1.000,high,explicit_type_rule,Explicit coxa adduction rule.,front_leg,coxa_abduct
21718,MNfl16_ProAN_R,Sternal adductor MN,motor neuron,Traced,glutamate,ProAN_R,TBD,Sternal adductor,leg,T1,right,coxa,abduct,coxa_abduct_T1_right,-1.0,adductor,1.0,0.0,1.000,high,explicit_type_rule,Explicit coxa adduction rule.,front_leg,coxa_abduct
13628,MNfl17_ProAN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_L,TBD,Pleural remotor/abductor,leg,T1,left,coxa,extend,coxa_T1_left,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa
13628,MNfl17_ProAN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_L,TBD,Pleural remotor/abductor,leg,T1,left,coxa,abduct,coxa_abduct_T1_left,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa_abduct
14346,MNfl17_ProAN_R,Pleural remotor/abductor MN,motor neuron,Traced,unknown,ProAN_R,TBD,Pleural remotor/abductor,leg,T1,right,coxa,extend,coxa_T1_right,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa
14346,MNfl17_ProAN_R,Pleural remotor/abductor MN,motor neuron,Traced,unknown,ProAN_R,TBD,Pleural remotor/abductor,leg,T1,right,coxa,abduct,coxa_abduct_T1_right,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa_abduct
155633,MNfl18_VProN_L,Tergotr. MN,motor neuron,Traced,glutamate,VProN_L,17X,Tergotr.,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
19443,MNfl18_VProN_R,Tergotr. MN,motor neuron,Traced,glutamate,VProN_R,17X,Tergotr.,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
20612,MNfl19_ProLN_L,ltm1-tibia MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm1-tibia,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to tibia using the explicit tibia-target hint in the neuron type.,front_leg,tibia
15720,MNfl19_ProLN_R,ltm1-tibia MN,motor neuron,Traced,gaba,ProLN_R,15B,ltm1-tibia,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to tibia using the explicit tibia-target hint in the neuron type.,front_leg,tibia
19652,MNfl20_VProN_L,Tergotr. MN,motor neuron,Traced,glutamate,VProN_L,TBD,Tergotr.,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
22126,MNfl20_VProN_R,Tergotr. MN,motor neuron,Traced,glutamate,VProN_R,TBD,Tergotr.,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
15149,MNfl21_ProLN_L,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
15321,MNfl21_ProLN_L,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
13283,MNfl21_ProLN_R,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
13399,MNfl21_ProLN_R,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
100515,MNfl22_VProN_L,Sternotrochanter MN,motor neuron,Traced,glutamate,VProN_L,TBD,Sternotrochanter,leg,T1,left,femur,extend,femur_T1_left,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,front_leg,femur
20615,MNfl22_VProN_R,Sternotrochanter MN,motor neuron,Traced,glutamate,VProN_R,TBD,Sternotrochanter,leg,T1,right,femur,extend,femur_T1_right,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,front_leg,femur
19092,MNfl23_ProLN_L,ltm MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm,leg,T1,left,femur,extend,femur_T1_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,front_leg,femur
16658,MNfl23_ProLN_R,ltm MN,motor neuron,Traced,glutamate,ProLN_R,15B,ltm,leg,T1,right,femur,extend,femur_T1_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,front_leg,femur
13397,MNfl24_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
12761,MNfl24_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
18412,MNfl25_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
23698,MNfl25_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
14824,MNfl25_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
20605,MNfl25_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,gaba,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
15791,MNfl26_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
19048,MNfl26_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
16632,MNfl27_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,gaba,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
101043,MNfl27_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
13819,MNfl27_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
15367,MNfl27_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
17885,MNfl28_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
18963,MNfl28_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
12134,MNfl30_ProLN_L,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
13563,MNfl30_ProLN_R,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
12096,MNfl31_ProAN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_L,TBD,Pleural remotor/abductor,leg,T1,left,coxa,extend,coxa_T1_left,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa
12096,MNfl31_ProAN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_L,TBD,Pleural remotor/abductor,leg,T1,left,coxa,abduct,coxa_abduct_T1_left,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa_abduct
16419,MNfl31_ProAN_R,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_R,TBD,Pleural remotor/abductor,leg,T1,right,coxa,extend,coxa_T1_right,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa
16419,MNfl31_ProAN_R,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,ProAN_R,TBD,Pleural remotor/abductor,leg,T1,right,coxa,abduct,coxa_abduct_T1_right,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,front_leg,coxa_abduct
14069,MNfl32_ProLN_L,ltm MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm,leg,T1,left,femur,extend,femur_T1_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,front_leg,femur
11786,MNfl32_ProLN_R,ltm MN,motor neuron,Traced,glutamate,ProLN_R,15B,ltm,leg,T1,right,femur,extend,femur_T1_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,front_leg,femur
24747,MNfl33_ProAN_L,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_L,20B.21B.22B,Sternal posterior rotator,leg,T1,left,coxa,twist,coxa_twist_T1_left,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
25892,MNfl33_ProAN_R,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_R,20B.21B.22B,Sternal posterior rotator,leg,T1,right,coxa,twist,coxa_twist_T1_right,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
19667,MNfl34_ProAN_L,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_L,20B.21B.22B,Sternal posterior rotator,leg,T1,left,coxa,twist,coxa_twist_T1_left,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
163719,MNfl34_ProAN_L,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_L,20B.21B.22B,Sternal posterior rotator,leg,T1,left,coxa,twist,coxa_twist_T1_left,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
13942,MNfl34_ProAN_R,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_R,20B.21B.22B,Sternal posterior rotator,leg,T1,right,coxa,twist,coxa_twist_T1_right,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
25767,MNfl34_ProAN_R,Sternal posterior rotator MN,motor neuron,Traced,glutamate,ProAN_R,20B.21B.22B,Sternal posterior rotator,leg,T1,right,coxa,twist,coxa_twist_T1_right,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,front_leg,coxa_twist
21944,MNfl35_ProLN_L,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_L,24B.25B,Fe reductor,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
156857,MNfl35_ProLN_L,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_L,24B.25B,Fe reductor,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
11226,MNfl35_ProLN_R,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_R,24B.25B,Fe reductor,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
18983,MNfl35_ProLN_R,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_R,24B.25B,Fe reductor,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
17176,MNfl36_VProN_L,Sternal anterior rotator MN,motor neuron,Traced,glutamate,VProN_L,TBD,Sternal anterior rotator,leg,T1,left,coxa,twist,coxa_twist_T1_left,1.0,rotate_anterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit anterior coxa rotation rule.,front_leg,coxa_twist
26566,MNfl36_VProN_L,Sternal anterior rotator MN,motor neuron,Traced,glutamate,VProN_L,TBD,Sternal anterior rotator,leg,T1,left,coxa,twist,coxa_twist_T1_left,1.0,rotate_anterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit anterior coxa rotation rule.,front_leg,coxa_twist
13300,MNfl36_VProN_R,Sternal anterior rotator MN,motor neuron,Traced,glutamate,VProN_R,TBD,Sternal anterior rotator,leg,T1,right,coxa,twist,coxa_twist_T1_right,1.0,rotate_anterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit anterior coxa rotation rule.,front_leg,coxa_twist
22215,MNfl36_VProN_R,Sternal anterior rotator MN,motor neuron,Traced,glutamate,VProN_R,TBD,Sternal anterior rotator,leg,T1,right,coxa,twist,coxa_twist_T1_right,1.0,rotate_anterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit anterior coxa rotation rule.,front_leg,coxa_twist
